TortoiseID,EncounterDate,Easting,Northing,TortoiseType,TortoiseStatus
BS01,10/11/2010,640358,3933504,Translocatee (Long 2012),Tracked
BS01,10/9/2010,640350,3933225,Translocatee (Long 2012),Tracked
BS01,10/9/2010,640350,3933225,Translocatee (Long 2012),Tracked
BS01,10/16/2010,640273,3933207,Translocatee (Long 2012),Tracked
BS01,10/19/2010,640278,3933244,Translocatee (Long 2012),Tracked
BS01,10/20/2010,640271,3933239,Translocatee (Long 2012),Tracked
BS01,10/26/2010,640318,3933212,Translocatee (Long 2012),Tracked
BS01,10/27/2010,640320,3933211,Translocatee (Long 2012),Tracked
BS01,10/21/2010,640299,3933207,Translocatee (Long 2012),Tracked
BS01,10/22/2010,640320,3933213,Translocatee (Long 2012),Tracked
BS01,10/22/2010,640322,3933211,Translocatee (Long 2012),Tracked
BS01,10/28/2010,640318,3933212,Translocatee (Long 2012),Tracked
BS01,10/28/2010,638727,3934792,Translocatee (Long 2012),Tracked
BS01,11/22/2010,638717,3934797,Translocatee (Long 2012),Tracked
BS01,12/3/2010,638717,3934797,Translocatee (Long 2012),Tracked
BS01,12/11/2010,638717,3934797,Translocatee (Long 2012),Tracked
BS01,12/19/2010,638717,3934797,Translocatee (Long 2012),Tracked
BS01,1/9/2011,638717,3934797,Translocatee (Long 2012),Tracked
BS01,1/23/2011,638717,3934797,Translocatee (Long 2012),Tracked
BS01,3/10/2011,638720,3934793,Translocatee (Long 2012),Tracked
BS01,3/21/2011,638720,3934793,Translocatee (Long 2012),Tracked
BS01,3/28/2011,638728,3934813,Translocatee (Long 2012),Tracked
BS01,4/5/2011,638718,3934809,Translocatee (Long 2012),Tracked
BS01,4/11/2011,638720,3934795,Translocatee (Long 2012),Tracked
BS01,4/19/2011,638719,3934809,Translocatee (Long 2012),Tracked
BS01,4/25/2011,638720,3934809,Translocatee (Long 2012),Tracked
BS01,10/28/2010,640318,3933212,Translocatee (Long 2012),Tracked
BS01,5/3/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/9/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/9/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/16/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/16/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/19/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/24/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/28/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/1/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/1/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/6/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/7/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/13/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/17/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/20/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/26/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/27/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/3/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/8/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/10/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/17/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/21/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/24/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,7/31/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,8/7/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,8/14/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,8/21/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,8/28/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,9/3/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,9/11/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,9/18/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,9/25/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/1/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/9/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/14/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/24/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/30/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,11/5/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,11/20/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,12/4/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,12/17/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/21/2011,638720,3934809,Translocatee (Long 2012),Tracked
BS01,5/16/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,6/1/2011,638725,3934800,Translocatee (Long 2012),Tracked
BS01,1/1/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,10/28/2010,638727,3934792,Translocatee (Long 2012),Tracked
BS01,1/15/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,1/27/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,2/11/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,2/25/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,3/4/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,3/11/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,3/18/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,3/25/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,3/31/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/7/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/15/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/22/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/25/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,4/29/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/2/2012,638725,3934800,Translocatee (Long 2012),Tracked
BS01,5/2/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/5/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/2/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/13/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/14/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/20/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/22/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/27/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,5/31/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,6/3/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,6/10/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,6/17/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,6/24/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/1/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/5/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/7/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/8/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/15/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/22/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,7/29/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,8/5/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,8/12/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,8/17/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,8/19/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,8/26/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,9/2/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,9/9/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,9/16/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,9/22/2012,638640,3934860,Translocatee (Long 2012),Tracked
BS01,9/23/2012,641774,3931324,Translocatee (Long 2012),Tracked
BS01,9/24/2012,641572,3930761,Translocatee (Long 2012),Tracked
BS01,9/25/2012,641266,3931434,Translocatee (Long 2012),Tracked
BS01,9/26/2012,641525,3931116,Translocatee (Long 2012),Tracked
BS01,9/27/2012,641044,3930499,Translocatee (Long 2012),Tracked
BS01,9/28/2012,641015,3930446,Translocatee (Long 2012),Tracked
BS01,9/29/2012,640920,3930544,Translocatee (Long 2012),Tracked
BS01,9/30/2012,640890,3930676,Translocatee (Long 2012),Tracked
BS01,10/1/2012,641116,3931387,Translocatee (Long 2012),Tracked
BS01,10/2/2012,641275,3931830,Translocatee (Long 2012),Tracked
BS01,10/3/2012,641275,3931830,Translocatee (Long 2012),Tracked
BS01,10/4/2012,641287,3931864,Translocatee (Long 2012),Tracked
BS01,10/5/2012,641115,3931388,Translocatee (Long 2012),Tracked
BS01,10/6/2012,641097,3931359,Translocatee (Long 2012),Tracked
BS01,10/7/2012,640985,3931051,Translocatee (Long 2012),Tracked
BS01,10/11/2012,641393,3932029,Translocatee (Long 2012),Tracked
BS01,10/18/2012,641239,3931443,Translocatee (Long 2012),Tracked
BS01,10/25/2012,641242,3931448,Translocatee (Long 2012),Tracked
BS01,10/30/2012,641242,3931449,Translocatee (Long 2012),Tracked
BS01,11/4/2012,641246,3931443,Translocatee (Long 2012),Tracked
BS01,11/12/2012,641243,3931450,Translocatee (Long 2012),Tracked
BS01,11/19/2012,641243,3931449,Translocatee (Long 2012),Tracked
BS01,12/2/2012,641243,3931448,Translocatee (Long 2012),Tracked
BS01,12/19/2012,641243,3931450,Translocatee (Long 2012),Tracked
BS01,1/5/2013,641241,3931446,Translocatee (Long 2012),Tracked
BS01,1/17/2013,641242,3931449,Translocatee (Long 2012),Tracked
BS01,1/27/2013,641243,3931449,Translocatee (Long 2012),Tracked
BS01,2/11/2013,641244,3931446,Translocatee (Long 2012),Tracked
BS01,2/25/2013,641243,3931450,Translocatee (Long 2012),Tracked
BS01,3/6/2013,641243,3931447,Translocatee (Long 2012),Tracked
BS01,3/14/2013,641241,3931446,Translocatee (Long 2012),Tracked
BS01,3/20/2013,641329,3931507,Translocatee (Long 2012),Tracked
BS01,3/27/2013,641292,3931475,Translocatee (Long 2012),Tracked
BS01,4/3/2013,641189,3931375,Translocatee (Long 2012),Tracked
BS01,4/7/2013,641196,3931464,Translocatee (Long 2012),Tracked
BS01,4/17/2013,641196,3931460,Translocatee (Long 2012),Tracked
BS01,4/24/2013,641329,3931513,Translocatee (Long 2012),Tracked
BS01,4/30/2013,641402,3931525,Translocatee (Long 2012),Tracked
BS01,5/6/2013,641332,3931538,Translocatee (Long 2012),Tracked
BS01,5/15/2013,641302,3931410,Translocatee (Long 2012),Tracked
BS01,5/19/2013,641311,3931414,Translocatee (Long 2012),Tracked
BS01,5/28/2013,641208,3931448,Translocatee (Long 2012),Tracked
BS01,6/4/2013,641310,3931419,Translocatee (Long 2012),Tracked
BS01,6/11/2013,641243,3931450,Translocatee (Long 2012),Tracked
BS01,6/16/2013,641372,3931419,Translocatee (Long 2012),Tracked
BS01,6/24/2013,641317,3931383,Translocatee (Long 2012),Tracked
BS01,6/30/2013,641312,3931375,Translocatee (Long 2012),Tracked
BS01,7/7/2013,641302,3931408,Translocatee (Long 2012),Tracked
BS01,7/15/2013,641332,3931362,Translocatee (Long 2012),Tracked
BS01,7/22/2013,641079,3931302,Translocatee (Long 2012),Tracked
BS01,7/28/2013,641273,3931435,Translocatee (Long 2012),Tracked
BS01,8/6/2013,641372,3931415,Translocatee (Long 2012),Tracked
BS01,8/13/2013,641334,3931363,Translocatee (Long 2012),Tracked
BS01,8/19/2013,641196,3931396,Translocatee (Long 2012),Tracked
BS01,8/25/2013,641123,3931394,Translocatee (Long 2012),Tracked
BS01,9/10/2013,641338,3931615,Translocatee (Long 2012),Tracked
BS01,9/18/2013,641312,3931469,Translocatee (Long 2012),Tracked
BS01,9/25/2013,640976,3930915,Translocatee (Long 2012),Tracked
BS01,9/26/2013,641090,3931025,Translocatee (Long 2012),Tracked
BS01,9/30/2013,641078,3931299,Translocatee (Long 2012),Tracked
BS01,10/7/2013,641429,3931525,Translocatee (Long 2012),Tracked
BS01,10/14/2013,641429,3931526,Translocatee (Long 2012),Tracked
BS01,10/20/2013,641375,3931419,Translocatee (Long 2012),Tracked
BS01,10/27/2013,641372,3931418,Translocatee (Long 2012),Tracked
BS01,11/3/2013,641375,3931417,Translocatee (Long 2012),Tracked
BS01,11/13/2013,641375,3931417,Translocatee (Long 2012),Tracked
BS01,11/25/2013,641375,3931417,Translocatee (Long 2012),Tracked
BS01,12/9/2013,641375,3931417,Translocatee (Long 2012),Tracked
BS01,12/26/2013,641375,3931417,Translocatee (Long 2012),Tracked
BS01,1/8/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,1/19/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,2/3/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,2/18/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,3/3/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,3/10/2014,641317,3931468,Translocatee (Long 2012),Tracked
BS01,3/17/2014,641374,3931525,Translocatee (Long 2012),Tracked
BS01,3/24/2014,641118,3931379,Translocatee (Long 2012),Tracked
BS01,3/30/2014,641175,3931360,Translocatee (Long 2012),Tracked
BS01,4/7/2014,641251,3931346,Translocatee (Long 2012),Tracked
BS01,4/17/2014,641196,3931461,Translocatee (Long 2012),Tracked
BS01,4/22/2014,641253,3931344,Translocatee (Long 2012),Tracked
BS01,4/29/2014,641428,3931522,Translocatee (Long 2012),Tracked
BS01,5/6/2014,641196,3931460,Translocatee (Long 2012),Tracked
BS01,5/13/2014,641281,3931535,Translocatee (Long 2012),Tracked
BS01,5/18/2014,641113,3931381,Translocatee (Long 2012),Tracked
BS01,5/21/2014,641238,3931452,Translocatee (Long 2012),Tracked
BS01,5/27/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,6/2/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,6/9/2014,641244,3931464,Translocatee (Long 2012),Tracked
BS01,6/17/2014,641374,3931421,Translocatee (Long 2012),Tracked
BS01,6/23/2014,641375,3931417,Translocatee (Long 2012),Tracked
BS01,7/1/2014,641335,3931360,Translocatee (Long 2012),Tracked
BS01,7/8/2014,641336,3931365,Translocatee (Long 2012),Tracked
BS01,7/14/2014,641334,3931366,Translocatee (Long 2012),Tracked
BS01,7/21/2014,641381,3931520,Translocatee (Long 2012),Tracked
BS01,7/27/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,8/4/2014,641430,3931522,Translocatee (Long 2012),Tracked
BS01,8/13/2014,641371,3931501,Translocatee (Long 2012),Tracked
BS01,8/20/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,8/27/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,9/3/2014,641244,3931449,Translocatee (Long 2012),Tracked
BS01,9/8/2014,641398,3931376,Translocatee (Long 2012),Tracked
BS01,9/18/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,9/19/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,9/19/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,9/25/2014,641270,3931680,Translocatee (Long 2012),Tracked
BS01,9/28/2014,641149,3931493,Translocatee (Long 2012),Tracked
BS01,10/7/2014,641255,3931475,Translocatee (Long 2012),Tracked
BS01,10/14/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,10/21/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,10/27/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,11/5/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,11/10/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,11/19/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,12/1/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,12/14/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,12/28/2014,641381,3931521,Translocatee (Long 2012),Tracked
BS01,1/13/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,1/25/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,2/8/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,2/22/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,3/2/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,3/11/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,3/17/2015,641381,3931521,Translocatee (Long 2012),Tracked
BS01,3/23/2015,641316,3931482,Translocatee (Long 2012),Tracked
BS01,3/31/2015,641431,3931405,Translocatee (Long 2012),Tracked
BS01,4/7/2015,641431,3931403,Translocatee (Long 2012),Tracked
BS01,4/12/2015,641428,3931402,Translocatee (Long 2012),Tracked
BS01,4/20/2015,641198,3931463,Translocatee (Long 2012),Tracked
BS01,4/27/2015,641600,3931505,Translocatee (Long 2012),Tracked
BS01,5/4/2015,641302,3931411,Translocatee (Long 2012),Tracked
BS01,5/13/2015,641198,3931461,Translocatee (Long 2012),Tracked
BS01,5/15/2015,641194,3931466,Translocatee (Long 2012),Tracked
BS01,5/16/2015,641196,3931463,Translocatee (Long 2012),Tracked
BS01,5/20/2015,641301,3931407,Translocatee (Long 2012),Tracked
BS01,5/28/2015,641280,3931557,Translocatee (Long 2012),Tracked
BS01,6/1/2015,641297,3931554,Translocatee (Long 2012),Tracked
BS01,6/8/2015,641322,3931564,Translocatee (Long 2012),Tracked
BS01,6/15/2015,641243,3931446,Translocatee (Long 2012),Tracked
BS01,6/23/2015,641375,3931417,Translocatee (Long 2012),Tracked
BS01,6/30/2015,641375,3931417,Translocatee (Long 2012),Tracked
BS01,7/6/2015,641503,3931387,Translocatee (Long 2012),Tracked
BS01,7/12/2015,641516,3931252,Translocatee (Long 2012),Tracked
BS01,7/21/2015,641316,3931386,Translocatee (Long 2012),Tracked
BS01,7/29/2015,641499,3931352,Translocatee (Long 2012),Tracked
BS01,8/5/2015,641496,3931355,Translocatee (Long 2012),Tracked
BS01,8/11/2015,641500,3931316,Translocatee (Long 2012),Tracked
BS01,8/17/2015,641497,3931354,Translocatee (Long 2012),Tracked
BS01,8/24/2015,641500,3931353,Translocatee (Long 2012),Tracked
BS01,8/31/2015,641317,3931382,Translocatee (Long 2012),Tracked
BS01,9/6/2015,641320,3931384,Translocatee (Long 2012),Tracked
BS01,9/13/2015,641212,3931452,Translocatee (Long 2012),Tracked
BS01,9/20/2015,641211,3931451,Translocatee (Long 2012),Tracked
BS01,9/27/2015,641211,3931449,Translocatee (Long 2012),Tracked
BS01,10/7/2015,641316,3931488,Translocatee (Long 2012),Tracked
BS01,10/15/2015,641692,3931740,Translocatee (Long 2012),Tracked
BS01,10/21/2015,641212,3931451,Translocatee (Long 2012),Tracked
BS01,10/28/2015,641210,3931448,Translocatee (Long 2012),Tracked
BS01,11/3/2015,641210,3931450,Translocatee (Long 2012),Tracked
BS01,11/8/2015,641244,3931448,Translocatee (Long 2012),Tracked
BS01,11/18/2015,641244,3931443,Translocatee (Long 2012),Tracked
BS01,12/1/2015,641247,3931450,Translocatee (Long 2012),Tracked
BS01,12/16/2015,641246,3931448,Translocatee (Long 2012),Tracked
BS01,12/29/2015,641244,3931447,Translocatee (Long 2012),Tracked
BS02,10/11/2010,641054,3933782,Translocatee (Short 2012),Tracked
BS02,10/12/2010,641351,3934048,Translocatee (Short 2012),Tracked
BS02,10/14/2010,641325,3934108,Translocatee (Short 2012),Tracked
BS02,10/14/2010,641327,3934110,Translocatee (Short 2012),Tracked
BS02,10/15/2010,641201,3934172,Translocatee (Short 2012),Tracked
BS02,10/16/2010,641318,3934143,Translocatee (Short 2012),Tracked
BS02,10/9/2010,641066,3933876,Translocatee (Short 2012),Tracked
BS02,10/9/2010,641066,3933876,Translocatee (Short 2012),Tracked
BS02,10/17/2010,641248,3934098,Translocatee (Short 2012),Tracked
BS02,10/20/2010,640868,3933786,Translocatee (Short 2012),Tracked
BS02,10/26/2010,640918,3933776,Translocatee (Short 2012),Tracked
BS02,10/18/2010,641238,3934037,Translocatee (Short 2012),Tracked
BS02,10/18/2010,641209,3934025,Translocatee (Short 2012),Tracked
BS02,10/27/2010,640921,3933774,Translocatee (Short 2012),Tracked
BS02,10/21/2010,640923,3933773,Translocatee (Short 2012),Tracked
BS02,10/22/2010,640921,3933777,Translocatee (Short 2012),Tracked
BS02,10/22/2010,640923,3933775,Translocatee (Short 2012),Tracked
BS02,10/29/2010,640918,3933775,Translocatee (Short 2012),Tracked
BS02,10/30/2010,640919,3933776,Translocatee (Short 2012),Tracked
BS02,10/30/2010,640923,3933777,Translocatee (Short 2012),Tracked
BS02,10/30/2010,638698,3934867,Translocatee (Short 2012),Tracked
BS02,10/31/2010,638704,3934862,Translocatee (Short 2012),Tracked
BS02,11/22/2010,638712,3934856,Translocatee (Short 2012),Tracked
BS02,12/3/2010,638712,3934856,Translocatee (Short 2012),Tracked
BS02,12/11/2010,638712,3934856,Translocatee (Short 2012),Tracked
BS02,12/19/2010,638712,3934856,Translocatee (Short 2012),Tracked
BS02,1/9/2011,638712,3934856,Translocatee (Short 2012),Tracked
BS02,1/23/2011,638712,3934856,Translocatee (Short 2012),Tracked
BS02,3/10/2011,638708,3934857,Translocatee (Short 2012),Tracked
BS02,3/21/2011,638713,3934858,Translocatee (Short 2012),Tracked
BS02,3/28/2011,638714,3934856,Translocatee (Short 2012),Tracked
BS02,4/5/2011,638714,3934858,Translocatee (Short 2012),Tracked
BS02,4/11/2011,638716,3934858,Translocatee (Short 2012),Tracked
BS02,4/19/2011,638701,3934870,Translocatee (Short 2012),Tracked
BS02,4/25/2011,638713,3934871,Translocatee (Short 2012),Tracked
BS02,5/3/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,5/9/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,5/16/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,5/17/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,5/24/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,6/1/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,6/6/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,6/13/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,6/20/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,6/27/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,7/3/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,7/10/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,7/17/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,7/24/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,7/31/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,8/7/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,8/14/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,8/21/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,8/28/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,9/3/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,9/11/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,9/18/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,9/25/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/1/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/8/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/9/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/14/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/24/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/30/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,11/5/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,11/20/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,12/4/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,12/17/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,4/21/2011,638701,3934870,Translocatee (Short 2012),Tracked
BS02,5/17/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/8/2011,638704,3934859,Translocatee (Short 2012),Tracked
BS02,1/1/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,10/30/2010,638698,3934867,Translocatee (Short 2012),Tracked
BS02,1/15/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,1/27/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,2/11/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,2/25/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/4/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/11/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/18/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/24/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/24/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/25/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/25/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,3/31/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,4/7/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,4/15/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,4/17/2012,638704,3934859,Translocatee (Short 2012),Tracked
BS02,4/18/2012,641500,3933851,Translocatee (Short 2012),Tracked
BS02,4/18/2012,641505,3933851,Translocatee (Short 2012),Tracked
BS02,4/20/2012,641731,3934127,Translocatee (Short 2012),Tracked
BS02,4/21/2012,642023,3934044,Translocatee (Short 2012),Tracked
BS02,4/22/2012,641930,3934086,Translocatee (Short 2012),Tracked
BS02,4/23/2012,641844,3933922,Translocatee (Short 2012),Tracked
BS02,4/25/2012,641977,3934096,Translocatee (Short 2012),Tracked
BS02,4/25/2012,641980,3934106,Translocatee (Short 2012),Tracked
BS02,4/26/2012,641853,3934094,Translocatee (Short 2012),Tracked
BS02,4/27/2012,641850,3934101,Translocatee (Short 2012),Tracked
BS02,4/28/2012,641532,3933971,Translocatee (Short 2012),Tracked
BS02,4/29/2012,641544,3933979,Translocatee (Short 2012),Tracked
BS02,4/30/2012,641359,3934165,Translocatee (Short 2012),Tracked
BS02,5/1/2012,641461,3934052,Translocatee (Short 2012),Tracked
BS02,5/4/2012,641460,3934050,Translocatee (Short 2012),Tracked
BS02,5/7/2012,641507,3933925,Translocatee (Short 2012),Tracked
BS02,5/14/2012,641476,3934067,Translocatee (Short 2012),Tracked
BS02,5/24/2012,641559,3934025,Translocatee (Short 2012),Tracked
BS02,6/1/2012,641559,3934025,Translocatee (Short 2012),Tracked
BS02,6/4/2012,641394,3933921,Translocatee (Short 2012),Tracked
BS02,6/12/2012,641558,3934020,Translocatee (Short 2012),Tracked
BS02,6/18/2012,641559,3934022,Translocatee (Short 2012),Tracked
BS02,6/25/2012,641561,3933982,Translocatee (Short 2012),Tracked
BS02,7/1/2012,641578,3934012,Translocatee (Short 2012),Tracked
BS02,7/8/2012,641577,3934008,Translocatee (Short 2012),Tracked
BS02,7/17/2012,641366,3934171,Translocatee (Short 2012),Tracked
BS02,7/26/2012,642078,3934109,Translocatee (Short 2012),Tracked
BS02,7/31/2012,641580,3934028,Translocatee (Short 2012),Tracked
BS02,8/9/2012,641910,3934065,Translocatee (Short 2012),Tracked
